"","NC","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10"
"Gain_16q233",16,0.00657737114623206,-0.0405998774720662,0.00160090350987028,-0.00152494016878095,0.0220139535446642,0.0105959204343602,-0.00575085072225887,0.00484449545934183,-0.00804777874943369,0.0203580239149587
"Fusion_16q233",16,-0.000439090759929885,-0.00121082069885162,-0.00184895748813938,0.00168812989185818,0.00126055301811611,0.00298497598690634,-0.00337160524074735,0.00131673929859172,0.00353650761621964,0.00469947512165164
"Loss_16q223",16,0.0603432881186238,0.0144985107174646,-0.0116670828317424,-0.0171629897623595,-0.00471526326249999,-0.0197011916656831,-0.00957638776222777,-0.0175805278758783,0.0244766556142612,-0.000589615289257401
"Gain_16q223",16,0.00684002090578343,-0.0419528747631931,0.00180366767399741,-0.00160562883730475,0.0224078081920061,0.0105990746861107,-0.00461134982332404,0.00523449526212015,-0.00870130340675288,0.0207636616370415
"Fusion_16q223",16,-0.0108972348482191,0.00443033188236587,-0.00542195272357363,0.00371779671606838,-0.00761426939847706,0.00433784800189323,0.0101772677329321,0.00235739951384083,0.00983144529705769,0.000201292396282728
"Loss_16q21",16,0.0666989255601687,0.0141426685954529,-0.0102641472379612,-0.0195816225312357,-0.00551908485793571,-0.0206179317437927,-0.0143362401106611,-0.0169221749332854,0.0233899623560288,-0.000372601672023201
"Gain_16q21",16,0.00515473436990097,-0.0461024633567184,-0.00138082585840051,-0.00258690799241005,0.0221270352124047,0.00632823111096607,-0.00887351987190768,0.00543707284248848,-0.00921295764064997,0.0212559278788108
"Fusion_16q21",16,-0.000138536585107219,-0.00182511197713366,-0.000210598141392381,-0.000103492713603956,0.00426165043068202,0.0033157206439728,-0.000560068724942926,0.00258308573807175,-0.00115192297677447,0.00496866517998803
"Loss_16q13",16,0.067306153586808,0.0142727901160701,-0.010250145790049,-0.0199461305842851,-0.00553086518786294,-0.020795694569623,-0.0140792324092995,-0.0171153821721834,0.0233063949568241,-0.000485762178570672
"Fusion_16q13",16,0.000700057450741076,0.00182074968256206,0.00329971813092709,-0.00211290743212894,-0.00244918706357547,-0.0018219266105136,-0.000708175062183034,-0.00399809447374555,0.00463352560548597,0.00280924427846245
"Loss_16q122",16,0.0683168904663213,0.0142836042501587,-0.0106946374340676,-0.019781836196459,-0.00543213028326869,-0.0206176612874939,-0.0144720364366362,-0.017003593205701,0.0228182807487599,-0.0005694165672491
"Gain_16q122",16,0.0051850608227745,-0.0461289361479673,-0.000916215629029991,-0.00353822963243416,0.0227878628108207,0.00566824194776775,-0.00789967345286848,0.00609247247398037,-0.0102679332471786,0.0217375157961262
"Fusion_16q122",16,0.00928686813139586,-0.00314490638226286,0.00903598326472532,-0.00123624344280932,0.000201800727033332,0.00828815753186226,0.00311089514367943,-0.00976048626287558,0.00357970105869263,0.0038927348072413
"Loss_16q112",16,0.0695262700989342,0.0145721202364236,-0.0108647924798011,-0.0200670543577373,-0.00567746171762323,-0.0211159597696371,-0.0135053572793396,-0.0160514518726185,0.0218046979076689,0.000155560338149189
"Gain_16q112",16,0.00398620566355419,-0.045226489136396,-0.00262812461086494,-0.00307522105850635,0.0220984815763081,0.00411975611230587,-0.0100117964564948,0.00635396900405057,-0.0102567860847081,0.0226066319865088
"Fusion_16q112",16,0.00181442477309399,0.000477415398175448,0.000483804437430534,0.000215422621328558,-4.88539123802286e-05,0.000349611062136241,-0.00986935008595909,-0.00560188952085911,0.00852714718300351,-0.000438062655427022
"Loss_16q10",16,0.0715311383187971,0.0152209379184078,-0.0114700084624197,-0.0195077608108684,-0.00523984649789496,-0.0213150471718243,-0.0130334157443613,-0.0141596051877002,0.0204755909989676,0.00137348773863497
"Gain_16q10",16,0.00411678091058533,-0.0464803418024382,-0.00175179668301556,-0.00487033433294362,0.0225618202699347,0.00225738924417247,-0.0052144088626482,0.00809015082798083,-0.0127408666351593,0.0238356668514701
"Fusion_16q10",16,0.00248970418309307,0.00145064482194031,-0.000827756937474609,-0.00999284712563736,-0.00791219820128597,0.0146950522057163,0.000778569271493384,0.00199476382940719,-0.00452348744143265,0.00238378644508716
"Loss_16p10",16,0.0715532431797333,0.0151099637651145,-0.0111760499219751,-0.0198464553484322,-0.00526917340006663,-0.0215285940561628,-0.0126740378288155,-0.0147447204249451,0.0209886495480658,0.000777848245491837
"Fusion_16p10",16,-0.000890955698603321,0.000816311072426813,-0.00038673933389459,0.000609293581694696,-0.000715566581815231,0.000279915343904863,0.00046972309210961,0.000169054827139538,0.000862943808525478,-0.000295183628640384
"Loss_16p111",16,0.0716763129042423,0.0149079522647261,-0.0109191241504559,-0.0195299167461689,-0.00588614009872317,-0.0217730532117575,-0.013255157709947,-0.0144353957200446,0.0215305902539625,-0.000466124927702934
"Fusion_16p111",16,0.000626843373064354,0.000664562018830584,-0.00220597638441556,0.00168881723356143,-0.00595073560667602,0.000246583296967829,-0.00646784829994033,0.000658843421814201,0.00872136697530853,-0.0034827318886411
"Loss_16p121",16,0.0714546927698907,0.0149432115105783,-0.0104012592963666,-0.0196776084551533,-0.00581030574985898,-0.0219735518936667,-0.0132979679070928,-0.0146270278187771,0.0212672416328809,-0.000249356699752446
"Gain_16p121",16,0.00407139480298891,-0.0457428425817123,-0.00155790886990207,-0.0049195298401177,0.0225907728132794,0.00220013565263186,-0.00530263174312306,0.00799441924820141,-0.0126868373090149,0.0235962562548056
"Fusion_16p121",16,-0.00120236965901331,0.00169787755579286,0.000580228896729729,0.00266074451625628,-0.00241870820586392,-0.000283922595576783,0.000863880841023131,-0.00151948759080476,-0.00108593449676918,0.000237913525794326
"Loss_16p1311",16,0.0712594017273242,0.014940488252241,-0.0103900463658085,-0.019611405472771,-0.00581575845425032,-0.0219227158243607,-0.0132631300045645,-0.0145931356208083,0.0212740104336486,-0.000266167452884062
"Gain_16p1311",16,0.0044413344590541,-0.0420657040608194,-0.00100385217232427,-0.0029343868017335,0.0208688399849854,0.00454152688197834,-0.00528335464201761,0.00768643345271961,-0.00952199609337996,0.0228364029430388
"Fusion_16p1311",16,-0.0115317087821941,0.00506624831160331,-0.00596101161929367,0.00690400939001835,-0.00920610986699075,0.00273439862808019,0.00604786823992315,0.0046572812948256,0.0123559878571051,0.000261836053463983
"Loss_17q253",17,0.0729117664227683,0.00835341867500007,0.0242077913530582,-0.0163449571937934,-0.00331589958564246,-0.0249759589484297,0.0152877374654792,-0.0232167166873831,0.0361454705540856,0.00445324219654943
"Gain_17q253",17,0.00507644863971355,-0.015542483425302,0.00605056460732827,-0.0129776106597181,-0.00448027212678501,0.000347242451670033,0.00691263282764912,-0.00430195366664458,0.015267643474678,0.0127763345164543
"Fusion_17q253",17,0.00244671900370906,0.00132405087383844,0.000809208673908784,-0.000300355121961951,-0.00022835442577668,6.47958096373706e-05,-0.00190162272660155,0.00401731365706725,0.00206601530848154,0.00621418160845236
"Fusion_17q252",17,0.00320024905384401,-0.000796268655783379,-0.00277111681993623,0.0017868554948126,0.00792462472413358,-0.0022268132723603,0.00184170684330631,0.00857070385402538,0.000411253686513451,0.00549108722935842
"Loss_17q243",17,0.0729195242709997,0.00844430539538324,0.0243501063425041,-0.0163832671692946,-0.00327973851951078,-0.0252275123990708,0.0151925045778628,-0.0233041871363266,0.0359220097062261,0.00478503153945879
"Gain_17q243",17,0.00459531459418525,-0.0157513356994981,0.00479326873351862,-0.0128683658864438,-0.00543099703074544,0.000580397676534561,0.00716275977241008,-0.00424695423030733,0.0148884996296837,0.0122608032578656
"Fusion_17q243",17,0.00160221044378511,0.00215763273092705,-0.00574449191176467,0.00107366745589693,0.00361716995258858,0.00287792288956001,0.005680848464236,0.00160319458355737,0.00186874448560192,0.00351038179589699
"Loss_17q233",17,0.0730285150137372,0.00849089826920206,0.0244483477216436,-0.0162902931484525,-0.00329585918540006,-0.0241393147078936,0.0156556572488112,-0.0230058935941438,0.0358442491999851,0.0047022884835408
"Fusion_17q233",17,-0.000123006155484805,0.00176383994963446,-0.00541639970882589,-0.0044270312490095,0.00121554743895283,-0.00029608717584008,0.00129484695183265,0.0009998092656712,-0.000306697216234656,0.00461404306051362
"Loss_17q22",17,0.0732323337936108,0.00855147481534527,0.024493309988824,-0.0162811869672778,-0.00340484013470579,-0.0241195084778128,0.0159389474653145,-0.0230062104145119,0.0363594975720699,0.00473145915001354
"Gain_17q22",17,0.00461616879896141,-0.0158894114192913,0.00468950380068581,-0.0126780813358487,-0.00576675359460843,0.000617714798723234,0.00736447675518716,-0.00433448805134634,0.0151626565372641,0.0123028292652641
"Fusion_17q22",17,0.000855668904464742,0.00089987953985843,-0.00298828782068845,0.00155544317519635,0.0011150377156663,-0.00500199881464483,0.00126462255576576,0.00302943534149112,0.00377288958845939,-5.79962453474996e-05
"Loss_17q2133",17,0.0729881152314927,0.00833573189836825,0.0244925157737609,-0.0163324198110437,-0.00336437878722719,-0.0240648071450556,0.0159186540388793,-0.0231881934513626,0.0367677746785167,0.00440640977329025
"Gain_17q2133",17,0.00462664491061446,-0.0159259262511577,0.00464953732356779,-0.0128296924613268,-0.00535655620620146,0.0011103081882782,0.0062915023193827,-0.00437678704459418,0.0161329310508618,0.0127090512238221
"Fusion_17q2133",17,-0.00947045710224307,0.0102459763976168,-0.0061016516483104,0.00658232316796389,-0.0108221154575591,0.00241520665108429,0.00647131578001661,0.00340660368899848,0.0147565868778319,-1.80666799724354e-05
"Loss_17q12",17,0.074223785056465,0.00859784743375549,0.0239808188508263,-0.0160769130178739,-0.00208485400437228,-0.0229933627654037,0.0168664049106636,-0.0233934305270322,0.03705308446542,0.00458052118905061
"Gain_17q12",17,0.00473167901875559,-0.0160404133901179,0.00474058110745698,-0.0130754551308875,-0.00532479333815252,0.00110384388858938,0.00631787078525005,-0.00437323318225904,0.0160583253323309,0.0127101537381531
"Fusion_17q12",17,-0.00609817506635863,0.00573915021871295,-0.0014730041918139,0.00587642630285656,-0.00532114995621167,0.00289688227202503,0.00419359996905292,0.00116964051998463,0.00880662031021942,0.00165886015265188
"Loss_17q112",17,0.0744622822236406,0.00877016365911681,0.0240937320567873,-0.0160921637502725,-0.00210241666227316,-0.0230063350486912,0.0167655201944945,-0.0237043032140028,0.0369624845486444,0.00441150828187674
"Gain_17q112",17,0.00466937438045115,-0.0165582701483159,0.00432583966578602,-0.0130467118080037,-0.00608234103127428,0.000837962192300816,0.00709612276164891,-0.00424724365925178,0.0161370294918522,0.0129282642877892
"Fusion_17q112",17,0.005622423304005,-0.000647771828826599,0.00569931848882519,-0.00381544238058203,-0.00537319840952021,0.0053614183125513,0.000509193298196293,-0.0072599102946656,0.0114135584216307,-0.00308334366531224
"Loss_17q10",17,0.0750874781708761,0.00616968453632566,0.0259427148121117,-0.0192127628870003,-0.00261810731036751,-0.0203984068080123,0.0150920925363135,-0.0237597535566866,0.0379665019802991,0.0022751787313605
"Gain_17q10",17,0.00392414511652144,-0.0163782822937185,0.00404867657630493,-0.011850268040287,-0.00511606982077513,0.000390330959746822,0.00920478645853576,-0.00309241622182563,0.016394190530755,0.0116171962672192
"Fusion_17q10",17,0.00454351891998147,-0.0032978613256212,0.00700955400870022,-0.00903731484644828,-0.00649670955740778,-0.00145794506402308,0.0101217440813345,-0.00553150504679358,0.0171451208952153,0.0154810784536632
"Loss_17p10",17,0.0665436801261927,0.00257073730110725,0.0244248025030755,-0.0210625560637444,-0.00497399507449597,-0.0163374237632261,0.0199397728041381,-0.0226717033883811,0.0441348426794875,0.00822656174823831
"Gain_17p10",17,0.00645821488938995,-0.0244371558434312,0.00284633750278921,-0.0072419221316713,0.00131943390421809,-0.00116289619142947,-0.000813358709567397,-0.00153524829028407,-0.000807764281122665,0.00607633152077738
"Fusion_17p10",17,0.00347773794515408,0.00224110345334084,0.0108492380975915,-0.00654906088268354,0.00372302073724632,-0.00618156691638616,-0.00222362063314945,-0.00578971511238365,-0.0021875857526167,0.00427123276698902
"Loss_17p111",17,0.0662093112234518,0.00236976722692348,0.0243007083392545,-0.0214345860791461,-0.00616069099222106,-0.0158540613862364,0.0179359405196839,-0.0250544136000902,0.0441460691538322,0.0103483041834721
"Gain_17p111",17,0.0118073799848037,-0.0199867033580497,0.0101421661331922,-0.00337361400830856,0.00160494103872479,0.000981452605424954,-0.000240771879014232,-0.00392919179947439,0.00505874865425053,-0.00213603439892408
"Fusion_17p111",17,0.0159585242712735,0.000746028995214898,0.0163272493923217,-0.00870794874303743,0.00872570976093994,0.00590556422241751,0.00224062580188352,-0.00935492460430741,0.00128170877785853,-0.00336688385270321
"Loss_17p12",17,0.0655840398222029,0.00253063482982252,0.0242828806918518,-0.0212125715923441,-0.00618634845923021,-0.0155936476143925,0.0180598382570227,-0.0249330920430562,0.0441700711912319,0.0102312372894731
"Gain_17p12",17,0.0122338127448102,-0.0192520370173959,0.0114251656111423,-0.00340561335690109,0.00231714670350687,0.000740577758181218,9.4258288292822e-07,-0.00433670032484192,0.00471809536672918,-0.00167381385474414
"Fusion_17p12",17,0.00611620063926654,0.00621963413176414,-0.000850374497715912,-0.00790629896192077,0.00605180846929413,-0.00688935813749707,0.00270758231980944,-0.00761792782513581,0.00355187268733773,0.00559715964011867
"Loss_17p131",17,0.0649988841013149,0.0025335040319608,0.0243969285266139,-0.0210572989084423,-0.00629000846627081,-0.0153804536913515,0.0180331914928864,-0.0245303200115909,0.0442217547591261,0.0101226886228795
"Gain_17p131",17,0.0128594688782503,-0.0174636504292052,0.0123140131492819,-0.00184119133993389,0.00171269772763345,0.00496389651158064,-0.00180640928222059,-0.00467823903769527,0.00556678482698319,0.000677949816252834
"Fusion_17p131",17,0.00418152973308494,0.00288438798865029,0.00731077125669589,-0.000324263608618422,-0.00275040062681205,0.00186717950959295,-0.00170165776845104,-0.00662068746203904,0.00535171402749303,0.0019386970436195
"Loss_18q23",18,0.0586418097643453,0.00808333889136251,0.0313209915745239,-0.0240806237808707,-0.0139246077255787,-0.0160853321594091,0.0108997237594047,-0.0120158618841247,0.0233790768081883,0.00239922992617242
"Gain_18q23",18,0.0141657827502486,-0.0539446929737997,-0.00422984823722472,0.00399139529502076,0.0104261916242761,0.00164776616814135,-0.00608489625159912,-0.00189542870208419,-0.010331742251457,0.0244278774790457
"Fusion_18q23",18,0.00655920510064218,-0.0030934977035776,0.000895690922295159,-0.00413953776096638,-0.00470224043594219,-0.000886135290819494,-0.00716197395977749,-0.00299380731414162,0.00935760016407026,0.00163627443674471
"Gain_18q223",18,0.0142868710567541,-0.0561298051860367,-0.00500629744868091,0.00445271619846677,0.0102897633028691,0.00232189963255752,-0.00537756245821543,-0.00165617127000591,-0.0116842608465044,0.024602690451415
"Fusion_18q223",18,0.000193533595171789,0.000361228912946978,-0.00113045985900554,0.00270616495306217,-0.00234669297441403,-0.00324224302045218,0.00371821697409671,-0.00533334780568026,-0.00462127623390809,-0.000853322149621653
"Loss_18q2133",18,0.0587732688095059,0.00789467894201654,0.0308935910865675,-0.023698118814935,-0.0148981911725243,-0.0155302434248797,0.0110149701119475,-0.0114697866609207,0.0239559414282894,0.00214041577474162
"Gain_18q2133",18,0.0143632157274294,-0.0564279511913303,-0.00496281613389801,0.0044018276234846,0.0104159230324514,0.00249672241248628,-0.00563476651678012,-0.00139169729199936,-0.0117961098903594,0.0245010969445658
"Fusion_18q2133",18,3.27429424791671e-05,-0.000811381877267977,-0.000439167692572079,0.00415794504377056,0.000419962699459385,0.00326931367077462,-0.00962056251896195,-0.00659122993052156,0.00355030918522586,-0.00237716598571529
"Loss_18q123",18,0.0594855496566063,0.0077999920669453,0.0308965652142898,-0.0236793075072969,-0.0153953555264801,-0.0157956382103642,0.0110098000720174,-0.0115519564511308,0.0242898827520962,0.0022428280828849
"Gain_18q123",18,0.0146155860238588,-0.0570452342695761,-0.00483486600931239,0.00409053535053763,0.0106685792073463,0.00231423435750696,-0.00519238514013777,-0.00120928076523817,-0.0122924468404137,0.0246747132082277
"Fusion_18q123",18,0.00394128401942578,0.000451719704331378,0.00222817973633145,0.00152480184521623,-0.00373969071909428,-0.00373673654152041,-0.00974108451128553,-0.00113020547897667,0.00742425968765626,-0.00402859262732628
"Loss_18q112",18,0.059536713718913,0.00767055962414702,0.0306060465575434,-0.0233957757107488,-0.0157420690237,-0.0156761527025384,0.0111724662225681,-0.0114914925726646,0.0245184008350877,0.00233759933411574
"Fusion_18q112",18,0.00961865838483384,-0.0023566860811942,0.0118653089975172,-0.00942762891219586,-0.00185555894676959,-0.0160003893857706,-0.00273182703012197,-0.000758069623974365,0.0124938492779236,-0.00617354634936491
"Loss_18q10",18,0.0590222339176426,0.00883193382123515,0.0291489607911253,-0.0223839011545455,-0.0159389013181112,-0.0148272917822537,0.0124215213238972,-0.0133577637370845,0.0228316961033496,0.00391259725546419
"Fusion_18q10",18,0.0038025966675481,-0.000531409400513664,0.00726609752589615,0.00314887892165577,0.00127612212840446,0.00506239168957125,0.00619192410041516,-0.00310051361988436,0.00367942471860574,0.00440178179288839
"Loss_18p10",18,0.058782223542271,0.00892503959593954,0.0298691379129258,-0.0220062452496368,-0.0164300219714591,-0.0132812288972322,0.0126145251043315,-0.0142126996051679,0.0229132806483118,0.00599530907983644
"Gain_18p10",18,0.0140034557849672,-0.0581163019908062,-0.00664456517957743,0.00340419269566488,0.0105306987572382,0.0011265575336112,-0.00673714045162269,-0.000516837277270147,-0.0133433562797566,0.0241816038680364
"Fusion_18p10",18,-6.73798146284156e-05,2.33037950666287e-05,0.000287464214942406,-0.000145157792452901,-0.000471516039038286,-0.000187539416975194,0.000411671821015247,-0.000213239931592805,0.000752624982020761,0.000356846095073405
"Loss_18p111",18,0.058102764374056,0.00898029420798325,0.029732696821974,-0.0223979431617129,-0.0170175688607913,-0.0136180270962604,0.0121080072389509,-0.0127117142501488,0.0232016949795258,0.00584229158841582
"Gain_18p111",18,0.0135232559976349,-0.0560079931956728,-0.00678169769829351,0.00394946106078054,0.00984659559468606,0.000943383492297928,-0.00713142172487938,-0.0015040262076144,-0.012398504849105,0.0237181898977956
"Fusion_18p111",18,0.00331833510130854,-4.97539167654199e-05,-0.00164582908932613,-0.000186406897234806,-0.00202811823006431,-0.00375186584396288,0.000447114433974408,0.00152068357381178,0.0030385147505668,-0.000669772895325851
"Loss_19q1343",19,0.0332709203488356,0.00594718752676966,0.0173520837697208,0.00257178430335397,-0.0137184805701832,-0.00246867721905646,-0.0098837369181529,-0.0151298389709137,0.00463248531033299,0.0252492491456953
"Gain_19q1343",19,0.0155838747542594,-0.0712698782536501,-0.0120080697233647,0.00366919964688738,0.00828310871184558,-0.00583026958789139,-0.00947417561498876,0.0145547527158994,0.000679447790385646,0.0174744775869624
"Fusion_19q1343",19,0.011444000905882,0.000995072334874285,-0.00151116021996279,-0.00861652725359942,-0.00420914992474657,0.00506462001692118,-0.00150065169577933,-0.00925886602129028,0.000775426070179337,0.0100066201724812
"Fusion_19q1342",19,0.0110214203242446,0.00184384250594513,0.00150643423822029,-0.00508161627019664,-0.00481994869116801,0.00335479596557611,-0.00312317159929482,-0.0119848651156659,0.00146670198206338,0.00593547447152063
"Loss_19q12",19,0.0334368204425006,0.00586059562684834,0.0175692915313077,0.00248015360829947,-0.0135444498251343,-0.00297018851053677,-0.00862111772866737,-0.0144651906903432,0.00403163756598024,0.025273079037892
"Gain_19q12",19,0.0144570365187778,-0.072183580523198,-0.0118756699543478,0.00418874154266088,0.00720226117173104,-0.00394089987282355,-0.0100820075599086,0.0165288764385287,-0.000942638530173159,0.0164051610397633
"Fusion_19q12",19,0.00491516057788627,0.00236313651529563,-0.0032437814717184,-0.0042267235684711,0.00154499403552093,0.0236361306769563,0.00941110563349096,0.00366145889694542,-0.00554963811123895,0.00462526272242074
"Loss_19q11",19,0.0339024367580516,0.00588878165791794,0.0178286015171041,0.00245031474012384,-0.0135858146014072,-0.0031166671405644,-0.00865528556448348,-0.014655201433015,0.00396911147346999,0.0254281766444289
"Fusion_19q11",19,0.00345635764957474,0.000897796194655754,0.000523884783215339,-0.00462287956101264,-0.00215115131821159,0.0158388765698336,0.00588277949126901,0.00112284299316977,-0.00347691829734439,0.00617187826573859
"Fusion_19q10",19,0.00415009462752836,0.000276449587880043,-0.0042395607178782,-0.00731267151341847,-0.0073477331839913,0.036352769515848,0.00829324587059273,0.0090055822515709,-0.00821366179855275,0.0068801228377674
"Loss_19p10",19,0.0342432493229626,0.00600656593050729,0.0184949763594025,0.00166647181557323,-0.0137631066515176,-0.00399539884816159,-0.00645326006035846,-0.0138339089317471,0.00344069303558376,0.0262112419622159
"Fusion_19p10",19,-0.000490100938463939,-0.000272794782461569,-0.000415620235137789,0.000614302826434674,-0.00054106718208328,0.000279778783419298,0.000584058134642723,0.000308214054547529,0.00122649966635116,0.000895825398578157
"Gain_19p11",19,0.0144229640037201,-0.0719819820271729,-0.0117598786610871,0.00400365853124943,0.00745992125593108,-0.00396391797205352,-0.0102212705850287,0.0165739276507307,-0.00114935915015757,0.0163614658462484
"Fusion_19p11",19,-0.00116620883399999,0.00095096599390094,-2.66378439112648e-05,0.00014240633318193,0.000269700886721155,-1.11564195875949e-05,-7.5493723240918e-05,0.000508740777039935,0.000160628946388907,0.000852669330631803
"Fusion_19p12",19,-0.000836686103684759,0.00164547260897156,0.000510438454301549,0.00141818372024735,-0.00138982863962898,0.00203384180709433,0.000953273593236992,-0.000361894035266903,0.00238797516736894,0.00214170873463002
"Gain_19p1311",19,0.0148557189322431,-0.0704311811679188,-0.0116791975500871,0.0039420719606053,0.00615225558400794,-0.00295217121058818,-0.0132410226703919,0.0141840080199285,1.8530652951528e-05,0.0170384861180641
"Fusion_19p1311",19,-0.000696219275955274,0.000658748140847908,-0.000634338412073632,0.00615291409804946,-0.00326495447013889,0.00593538176593316,0.000822646419419601,-0.000685936879834868,0.00445895846641818,0.00339353813843043
"Loss_20q1333",20,0.0355895111966794,0.008202076853762,0.0156035925114355,-0.0104182714573213,-0.00659562512680841,-0.0167599329903312,0.000728416236215248,-0.0169822209975934,0.0127766178925886,-0.00531235653151325
"Gain_20q1333",20,0.0189752570927709,-0.0574283707789137,0.00930026295526218,-0.00505133514609738,-0.00237771647216503,-0.00348425450749474,-0.0125208294836581,0.022633844405745,-0.0232551718121284,0.024734145834302
"Fusion_20q1333",20,0.00928952494779176,0.00292794697457202,0.00375058359235756,-0.00222601395684687,0.000640617631254467,-0.00212964008132765,-0.00489470247563212,0.0103378490339546,0.00661101786204829,-0.0120081716193934
"Fusion_20q1332",20,0.00613596975871403,0.00361534898569034,0.00417634819499082,-0.00536742822476281,0.000755433753462013,-0.00123737835867899,-0.00349232815541345,0.00512469223008792,0.00610675660013774,-0.0120775992274236
"Loss_20q12",20,0.0358124185499153,0.00878362624974224,0.0146916533499026,-0.0102873554625787,-0.00630918508134909,-0.0172478037431882,0.001461203600213,-0.0181696146264298,0.0133904698630552,-0.00408248883128612
"Gain_20q12",20,0.018061751676804,-0.0605365528064095,0.00868120759378599,-0.00534161615318723,-0.00133306749383527,-0.00147725827061532,-0.0091443692295593,0.0201212426241339,-0.0272844124539413,0.0289415674123842
"Fusion_20q12",20,0.00172491733693629,-0.000468876719188921,0.00545405155756748,0.000224427792098057,0.00699675675770895,0.00688681607928054,0.00339458329272951,0.0013053792604574,-0.00174864563614667,-7.04316520346957e-05
"Loss_20q1123",20,0.0368810120495188,0.00885144980322132,0.0137468006950926,-0.00991220219466951,-0.00752188880706865,-0.0180920780920776,0.00115674732982839,-0.0182313380447701,0.014007746593937,-0.00385711002718192
"Gain_20q1123",20,0.0180987660634179,-0.0607626565486944,0.00857525623338093,-0.00544701458093094,-0.00155101392139901,-0.00191045843441428,-0.00939131740520113,0.0200139381851123,-0.027294517610225,0.0291260018946673
"Fusion_20q1123",20,-0.000182424977062331,0.00253907236177082,0.00232596161271048,-0.00450030969960939,-0.00017219621023089,0.0042050401572957,0.003619501870336,-0.00203485266105771,0.00373565286097279,-0.00354325804760334
"Loss_20q10",20,0.0447820048664137,0.00855764748928642,0.0178516098582686,-0.00760209201383161,-0.010574463819866,-0.02596316415195,-0.000282334892759195,-0.0200743885667605,0.0151017426626437,-0.0011633428867571
"Gain_20q10",20,0.0195701113430464,-0.0616973834532007,0.00899737055089217,-0.0082322102427362,-0.00316425349473089,-0.000980087525853179,-0.00801634334783192,0.021107672091794,-0.0265574203549492,0.0267277204124434
"Fusion_20q10",20,0.00288029928503512,0.00109280678724991,0.00356673557373793,0.0028824637723355,0.00624866219598311,0.0108820810522451,0.00462976559657134,0.00325013225127509,0.00024258874727743,0.00107841487555936
"Loss_20p10",20,0.0454736016001702,0.00877481366030795,0.0181066314148302,-0.00803486448294947,-0.0108076180928221,-0.0267477914480163,0.00101778295473641,-0.0200102869293649,0.014704399487753,-0.00108006349214025
"Gain_20p10",20,0.0195184512356663,-0.0613784032594873,0.00920470562307704,-0.00841433187392622,-0.0030118781826478,-0.00110094734219485,-0.00804903338439793,0.0209674624165116,-0.0264766217199002,0.026630636636842
"Fusion_20p10",20,0.000483891413494969,-2.78365407397918e-06,0.00247648732811411,-0.00219193384430733,0.00132656006370936,-0.00122833927810729,-0.000723478033498125,-0.000302216497646962,-0.000552352161406768,0.000402102186757044
"Loss_20p111",20,0.0448254319795696,0.0087644362258417,0.0180331097089519,-0.00777369243195011,-0.00997851910351457,-0.0276709174283169,0.000689235333638704,-0.0199597452871225,0.0143267652782321,-0.000990090788879888
"Gain_20p111",20,0.0195670949112953,-0.0610435758931966,0.00928519115877922,-0.00823409834189916,-0.00325710628668415,-0.00140163619281525,-0.00788073775242572,0.0206642705360547,-0.0261863332136934,0.0268258476164358
"Fusion_20p111",20,0.00500965295164995,0.00374885697261265,-0.00603525561769353,-0.00718219957589091,-0.00392415058125198,-0.000105047355325098,0.00411285533565771,-0.00450112799297001,0.000892397419919787,0.00412074896824775
"Loss_20p121",20,0.0446625351301776,0.00878703626760013,0.0180017931214238,-0.00778156525708249,-0.00991212085529168,-0.0275987295770466,0.000662759612621588,-0.019900581294358,0.0142826529743519,-0.00100894786165666
"Gain_20p121",20,0.0194516021773329,-0.0607201157688521,0.00920478015157254,-0.00823705680334148,-0.00333919238995175,-0.00148097435840673,-0.00775725874136439,0.0206131132037433,-0.026042582977267,0.0268769640893803
"Fusion_20p121",20,0.00140856411270327,0.000792008965738435,0.00210474851503678,0.00501438701755615,-0.00669222295819221,-0.00572915369716914,0.00216149732392589,-0.00487928418692025,-0.00593600554816513,0.00548142855837347
"Loss_20p13",20,0.0440165031734609,0.00850392271510673,0.0176327805242763,-0.00721781176342844,-0.00895293272031689,-0.0282267642417437,0.00112774582206223,-0.0191834167106188,0.0149035242810336,-0.00231575054104198
"Gain_20p13",20,0.0192618416717712,-0.0600436303226498,0.00923167100685538,-0.00825282585530479,-0.00336174259233722,-0.00158186355271083,-0.00755971670288119,0.0202930595365324,-0.0255990297557567,0.0267378989919386
"Fusion_20p13",20,0.00939500317173738,0.00507309815039587,-0.00285531587615285,-0.00855828137035548,0.00449332317490337,-0.0078219230813034,0.00218430540696901,-0.0126600731355766,0.00264658091525012,0.0133617800879485
"Loss_21q223",21,0.0346404837066587,0.000208135647909658,0.0130312877628047,-0.0149218707726145,-0.0163694929610538,-0.0295051117396939,0.000160247667099062,-0.0139696569130239,0.0138864282734105,0.0229136757005403
"Gain_21q223",21,0.015326384527296,-0.0449349599599505,0.00152244571614905,0.00267474164904123,0.00344587613276117,-0.000854897784355886,0.00187065458353671,0.0235506887539778,0.00145125134757869,0.0179254673215256
"Fusion_21q223",21,-0.0121268440142541,0.0147610676260097,-0.0166245406081508,0.0378484743677468,-0.0327883136606353,-0.010478073094414,0.0127966952703999,-0.00877350837386757,-0.0517316705836303,-0.0106124189794922
